datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
8/23/2020 3:00,8/22/2020 23:00,SOUTH,-1.931
8/23/2020 3:00,8/22/2020 23:00,WEST,-0.204
8/23/2020 3:00,8/22/2020 23:00,RTO,-3.458
8/23/2020 3:00,8/22/2020 23:00,RFC,-1.527
8/23/2020 2:00,8/22/2020 22:00,MIDATL,-1.317
8/23/2020 2:00,8/22/2020 22:00,OTHER,-0.13
8/23/2020 2:00,8/22/2020 22:00,SOUTH,-1.762
8/23/2020 2:00,8/22/2020 22:00,WEST,-0.206
8/23/2020 2:00,8/22/2020 22:00,RTO,-3.285
8/23/2020 2:00,8/22/2020 22:00,RFC,-1.523
8/23/2020 1:00,8/22/2020 21:00,MIDATL,-1.346
8/23/2020 1:00,8/22/2020 21:00,OTHER,-0.14
8/23/2020 1:00,8/22/2020 21:00,SOUTH,-1.804
8/23/2020 1:00,8/22/2020 21:00,WEST,-0.207
8/23/2020 1:00,8/22/2020 21:00,RTO,-3.357
8/23/2020 1:00,8/22/2020 21:00,RFC,-1.553
8/23/2020 0:00,8/22/2020 20:00,MIDATL,-1.274
8/23/2020 0:00,8/22/2020 20:00,OTHER,-0.13
8/23/2020 0:00,8/22/2020 20:00,SOUTH,-1.862
8/23/2020 0:00,8/22/2020 20:00,WEST,-0.187
8/23/2020 0:00,8/22/2020 20:00,RTO,-3.323
8/23/2020 0:00,8/22/2020 20:00,RFC,-1.461
8/22/2020 23:00,8/22/2020 19:00,MIDATL,11.276
8/22/2020 23:00,8/22/2020 19:00,OTHER,0
8/22/2020 23:00,8/22/2020 19:00,SOUTH,13.298
8/22/2020 23:00,8/22/2020 19:00,WEST,4.07
8/22/2020 23:00,8/22/2020 19:00,RTO,28.644
8/22/2020 23:00,8/22/2020 19:00,RFC,15.346
8/22/2020 22:00,8/22/2020 18:00,MIDATL,98.343
8/22/2020 22:00,8/22/2020 18:00,OTHER,3.29
8/22/2020 22:00,8/22/2020 18:00,SOUTH,106.833
8/22/2020 22:00,8/22/2020 18:00,WEST,16.29
8/22/2020 22:00,8/22/2020 18:00,RTO,221.466
8/22/2020 22:00,8/22/2020 18:00,RFC,114.633
8/22/2020 21:00,8/22/2020 17:00,MIDATL,254.364
8/22/2020 21:00,8/22/2020 17:00,OTHER,10.62
8/22/2020 21:00,8/22/2020 17:00,SOUTH,313.338
8/22/2020 21:00,8/22/2020 17:00,WEST,24.599
8/22/2020 21:00,8/22/2020 17:00,RTO,592.301
8/22/2020 21:00,8/22/2020 17:00,RFC,278.963
8/22/2020 20:00,8/22/2020 16:00,MIDATL,386.564
8/22/2020 20:00,8/22/2020 16:00,OTHER,30.58
8/22/2020 20:00,8/22/2020 16:00,SOUTH,524.563
8/22/2020 20:00,8/22/2020 16:00,WEST,29.149
8/22/2020 20:00,8/22/2020 16:00,RTO,940.276
8/22/2020 20:00,8/22/2020 16:00,RFC,415.713
8/22/2020 19:00,8/22/2020 15:00,MIDATL,495.935
8/22/2020 19:00,8/22/2020 15:00,OTHER,28.59
8/22/2020 19:00,8/22/2020 15:00,SOUTH,636.093
8/22/2020 19:00,8/22/2020 15:00,WEST,48.28
8/22/2020 19:00,8/22/2020 15:00,RTO,1180.308
8/22/2020 19:00,8/22/2020 15:00,RFC,544.215
8/22/2020 18:00,8/22/2020 14:00,MIDATL,552.34
8/22/2020 18:00,8/22/2020 14:00,OTHER,34.264
8/22/2020 18:00,8/22/2020 14:00,SOUTH,625.048
8/22/2020 18:00,8/22/2020 14:00,WEST,58.94
8/22/2020 18:00,8/22/2020 14:00,RTO,1236.328
8/22/2020 18:00,8/22/2020 14:00,RFC,611.28
8/22/2020 17:00,8/22/2020 13:00,MIDATL,626.115
8/22/2020 17:00,8/22/2020 13:00,OTHER,45.236
8/22/2020 17:00,8/22/2020 13:00,SOUTH,678.992
8/22/2020 17:00,8/22/2020 13:00,WEST,58.077
8/22/2020 17:00,8/22/2020 13:00,RTO,1363.184
8/22/2020 17:00,8/22/2020 13:00,RFC,684.192
8/22/2020 16:00,8/22/2020 12:00,MIDATL,601.806
8/22/2020 16:00,8/22/2020 12:00,OTHER,49.48
8/22/2020 16:00,8/22/2020 12:00,SOUTH,685.841
8/22/2020 16:00,8/22/2020 12:00,WEST,67.392
8/22/2020 16:00,8/22/2020 12:00,RTO,1355.039
8/22/2020 16:00,8/22/2020 12:00,RFC,669.198
8/22/2020 15:00,8/22/2020 11:00,MIDATL,510.854
8/22/2020 15:00,8/22/2020 11:00,OTHER,44.3
8/22/2020 15:00,8/22/2020 11:00,SOUTH,622.04
8/22/2020 15:00,8/22/2020 11:00,WEST,64.794
8/22/2020 15:00,8/22/2020 11:00,RTO,1197.688
8/22/2020 15:00,8/22/2020 11:00,RFC,575.648
8/22/2020 14:00,8/22/2020 10:00,MIDATL,380.894
8/22/2020 14:00,8/22/2020 10:00,OTHER,28.08
8/22/2020 14:00,8/22/2020 10:00,SOUTH,459.387
8/22/2020 14:00,8/22/2020 10:00,WEST,53.266
8/22/2020 14:00,8/22/2020 10:00,RTO,893.547
8/22/2020 14:00,8/22/2020 10:00,RFC,434.16
8/22/2020 13:00,8/22/2020 9:00,MIDATL,260.913
8/22/2020 13:00,8/22/2020 9:00,OTHER,18.47
8/22/2020 13:00,8/22/2020 9:00,SOUTH,374.19
8/22/2020 13:00,8/22/2020 9:00,WEST,27.402
8/22/2020 13:00,8/22/2020 9:00,RTO,662.505
8/22/2020 13:00,8/22/2020 9:00,RFC,288.315
8/22/2020 12:00,8/22/2020 8:00,MIDATL,146.408
8/22/2020 12:00,8/22/2020 8:00,OTHER,14.9
8/22/2020 12:00,8/22/2020 8:00,SOUTH,225.166
8/22/2020 12:00,8/22/2020 8:00,WEST,10.308
8/22/2020 12:00,8/22/2020 8:00,RTO,381.882
8/22/2020 12:00,8/22/2020 8:00,RFC,156.716
8/22/2020 11:00,8/22/2020 7:00,MIDATL,44.508
8/22/2020 11:00,8/22/2020 7:00,OTHER,7.9
8/22/2020 11:00,8/22/2020 7:00,SOUTH,81.129
8/22/2020 11:00,8/22/2020 7:00,WEST,4.334
8/22/2020 11:00,8/22/2020 7:00,RTO,129.971
8/22/2020 11:00,8/22/2020 7:00,RFC,48.842
8/22/2020 10:00,8/22/2020 6:00,MIDATL,2.231
8/22/2020 10:00,8/22/2020 6:00,OTHER,-0.13
8/22/2020 10:00,8/22/2020 6:00,SOUTH,0.947
8/22/2020 10:00,8/22/2020 6:00,WEST,-0.159
8/22/2020 10:00,8/22/2020 6:00,RTO,3.019
8/22/2020 10:00,8/22/2020 6:00,RFC,2.072
8/22/2020 9:00,8/22/2020 5:00,MIDATL,-1.383
8/22/2020 9:00,8/22/2020 5:00,OTHER,-0.13
8/22/2020 9:00,8/22/2020 5:00,SOUTH,-2.025
8/22/2020 9:00,8/22/2020 5:00,WEST,-0.193
8/22/2020 9:00,8/22/2020 5:00,RTO,-3.601
8/22/2020 9:00,8/22/2020 5:00,RFC,-1.576
8/22/2020 8:00,8/22/2020 4:00,MIDATL,-1.334
8/22/2020 8:00,8/22/2020 4:00,OTHER,-0.14
8/22/2020 8:00,8/22/2020 4:00,SOUTH,-2.012
8/22/2020 8:00,8/22/2020 4:00,WEST,-0.192
8/22/2020 8:00,8/22/2020 4:00,RTO,-3.538
8/22/2020 8:00,8/22/2020 4:00,RFC,-1.526
8/22/2020 7:00,8/22/2020 3:00,MIDATL,-1.358
8/22/2020 7:00,8/22/2020 3:00,OTHER,-0.13
8/22/2020 7:00,8/22/2020 3:00,SOUTH,-1.918
8/22/2020 7:00,8/22/2020 3:00,WEST,-0.183
8/22/2020 7:00,8/22/2020 3:00,RTO,-3.459
8/22/2020 7:00,8/22/2020 3:00,RFC,-1.541
8/22/2020 6:00,8/22/2020 2:00,MIDATL,-1.347
8/22/2020 6:00,8/22/2020 2:00,OTHER,-0.13
8/22/2020 6:00,8/22/2020 2:00,SOUTH,-1.756
8/22/2020 6:00,8/22/2020 2:00,WEST,-0.192
8/22/2020 6:00,8/22/2020 2:00,RTO,-3.295
8/22/2020 6:00,8/22/2020 2:00,RFC,-1.539
8/22/2020 5:00,8/22/2020 1:00,MIDATL,-1.326
8/22/2020 5:00,8/22/2020 1:00,OTHER,-0.14
8/22/2020 5:00,8/22/2020 1:00,SOUTH,-1.903
8/22/2020 5:00,8/22/2020 1:00,WEST,-0.2
8/22/2020 5:00,8/22/2020 1:00,RTO,-3.429
8/22/2020 5:00,8/22/2020 1:00,RFC,-1.526
8/22/2020 4:00,8/22/2020 0:00,MIDATL,-1.353
8/22/2020 4:00,8/22/2020 0:00,OTHER,-0.13
8/22/2020 4:00,8/22/2020 0:00,SOUTH,-1.947
8/22/2020 4:00,8/22/2020 0:00,WEST,-0.203
8/22/2020 4:00,8/22/2020 0:00,RTO,-3.503
8/22/2020 4:00,8/22/2020 0:00,RFC,-1.556
8/22/2020 3:00,8/21/2020 23:00,MIDATL,-1.212
8/22/2020 3:00,8/21/2020 23:00,OTHER,-0.13
8/22/2020 3:00,8/21/2020 23:00,SOUTH,-1.772
8/22/2020 3:00,8/21/2020 23:00,WEST,-0.214
8/22/2020 3:00,8/21/2020 23:00,RTO,-3.198
8/22/2020 3:00,8/21/2020 23:00,RFC,-1.426
8/22/2020 2:00,8/21/2020 22:00,MIDATL,-1.29
8/22/2020 2:00,8/21/2020 22:00,OTHER,-0.13
8/22/2020 2:00,8/21/2020 22:00,SOUTH,-1.85
8/22/2020 2:00,8/21/2020 22:00,WEST,-0.2
8/22/2020 2:00,8/21/2020 22:00,RTO,-3.34
8/22/2020 2:00,8/21/2020 22:00,RFC,-1.49
8/22/2020 1:00,8/21/2020 21:00,MIDATL,-1.225
8/22/2020 1:00,8/21/2020 21:00,OTHER,-0.14
8/22/2020 1:00,8/21/2020 21:00,SOUTH,-1.854
8/22/2020 1:00,8/21/2020 21:00,WEST,-0.203
8/22/2020 1:00,8/21/2020 21:00,RTO,-3.282
8/22/2020 1:00,8/21/2020 21:00,RFC,-1.428
8/22/2020 0:00,8/21/2020 20:00,MIDATL,-1.257
8/22/2020 0:00,8/21/2020 20:00,OTHER,-0.13
8/22/2020 0:00,8/21/2020 20:00,SOUTH,-1.728
8/22/2020 0:00,8/21/2020 20:00,WEST,-0.148
8/22/2020 0:00,8/21/2020 20:00,RTO,-3.133
8/22/2020 0:00,8/21/2020 20:00,RFC,-1.405
8/21/2020 23:00,8/21/2020 19:00,MIDATL,9.399
8/21/2020 23:00,8/21/2020 19:00,OTHER,0.09
8/21/2020 23:00,8/21/2020 19:00,SOUTH,9.486
8/21/2020 23:00,8/21/2020 19:00,WEST,3.122
8/21/2020 23:00,8/21/2020 19:00,RTO,22.007
8/21/2020 23:00,8/21/2020 19:00,RFC,12.521
8/21/2020 22:00,8/21/2020 18:00,MIDATL,85.811
8/21/2020 22:00,8/21/2020 18:00,OTHER,6.41
8/21/2020 22:00,8/21/2020 18:00,SOUTH,107.215
8/21/2020 22:00,8/21/2020 18:00,WEST,11.428
8/21/2020 22:00,8/21/2020 18:00,RTO,204.454
8/21/2020 22:00,8/21/2020 18:00,RFC,97.239
8/21/2020 21:00,8/21/2020 17:00,MIDATL,239.437
8/21/2020 21:00,8/21/2020 17:00,OTHER,18.53
8/21/2020 21:00,8/21/2020 17:00,SOUTH,284.169
8/21/2020 21:00,8/21/2020 17:00,WEST,21.452
8/21/2020 21:00,8/21/2020 17:00,RTO,545.058
8/21/2020 21:00,8/21/2020 17:00,RFC,260.889
8/21/2020 20:00,8/21/2020 16:00,MIDATL,428.24
8/21/2020 20:00,8/21/2020 16:00,OTHER,25.06
8/21/2020 20:00,8/21/2020 16:00,SOUTH,416.885
8/21/2020 20:00,8/21/2020 16:00,WEST,28.327
8/21/2020 20:00,8/21/2020 16:00,RTO,873.452
8/21/2020 20:00,8/21/2020 16:00,RFC,456.567
8/21/2020 19:00,8/21/2020 15:00,MIDATL,544.922
8/21/2020 19:00,8/21/2020 15:00,OTHER,44.9
8/21/2020 19:00,8/21/2020 15:00,SOUTH,588.496
8/21/2020 19:00,8/21/2020 15:00,WEST,38.956
8/21/2020 19:00,8/21/2020 15:00,RTO,1172.374
8/21/2020 19:00,8/21/2020 15:00,RFC,583.878
8/21/2020 18:00,8/21/2020 14:00,MIDATL,624.104
8/21/2020 18:00,8/21/2020 14:00,OTHER,52.79
8/21/2020 18:00,8/21/2020 14:00,SOUTH,682.114
8/21/2020 18:00,8/21/2020 14:00,WEST,50.915
8/21/2020 18:00,8/21/2020 14:00,RTO,1357.133
8/21/2020 18:00,8/21/2020 14:00,RFC,675.019
8/21/2020 17:00,8/21/2020 13:00,MIDATL,622.102
8/21/2020 17:00,8/21/2020 13:00,OTHER,54.68
8/21/2020 17:00,8/21/2020 13:00,SOUTH,710.493
8/21/2020 17:00,8/21/2020 13:00,WEST,58.742
8/21/2020 17:00,8/21/2020 13:00,RTO,1391.337
8/21/2020 17:00,8/21/2020 13:00,RFC,680.844
8/21/2020 16:00,8/21/2020 12:00,MIDATL,613.302
8/21/2020 16:00,8/21/2020 12:00,OTHER,52.573
8/21/2020 16:00,8/21/2020 12:00,SOUTH,677.188
8/21/2020 16:00,8/21/2020 12:00,WEST,55.632
8/21/2020 16:00,8/21/2020 12:00,RTO,1346.122
8/21/2020 16:00,8/21/2020 12:00,RFC,668.934
8/21/2020 15:00,8/21/2020 11:00,MIDATL,606.172
8/21/2020 15:00,8/21/2020 11:00,OTHER,46.927
8/21/2020 15:00,8/21/2020 11:00,SOUTH,591.622
8/21/2020 15:00,8/21/2020 11:00,WEST,51.916
8/21/2020 15:00,8/21/2020 11:00,RTO,1249.71
8/21/2020 15:00,8/21/2020 11:00,RFC,658.088
8/21/2020 14:00,8/21/2020 10:00,MIDATL,554.012
8/21/2020 14:00,8/21/2020 10:00,OTHER,25.03
8/21/2020 14:00,8/21/2020 10:00,SOUTH,551.766
8/21/2020 14:00,8/21/2020 10:00,WEST,48.361
8/21/2020 14:00,8/21/2020 10:00,RTO,1154.139
8/21/2020 14:00,8/21/2020 10:00,RFC,602.373
8/21/2020 13:00,8/21/2020 9:00,MIDATL,450.128
8/21/2020 13:00,8/21/2020 9:00,OTHER,18.27
8/21/2020 13:00,8/21/2020 9:00,SOUTH,529.582
8/21/2020 13:00,8/21/2020 9:00,WEST,40.56
8/21/2020 13:00,8/21/2020 9:00,RTO,1020.27
8/21/2020 13:00,8/21/2020 9:00,RFC,490.688
8/21/2020 12:00,8/21/2020 8:00,MIDATL,330.029
8/21/2020 12:00,8/21/2020 8:00,OTHER,9.77
8/21/2020 12:00,8/21/2020 8:00,SOUTH,384.905
8/21/2020 12:00,8/21/2020 8:00,WEST,21.097
8/21/2020 12:00,8/21/2020 8:00,RTO,736.031
8/21/2020 12:00,8/21/2020 8:00,RFC,351.126
8/21/2020 11:00,8/21/2020 7:00,MIDATL,116.375
8/21/2020 11:00,8/21/2020 7:00,OTHER,3.4
8/21/2020 11:00,8/21/2020 7:00,SOUTH,143.752
8/21/2020 11:00,8/21/2020 7:00,WEST,6.645
8/21/2020 11:00,8/21/2020 7:00,RTO,266.772
8/21/2020 11:00,8/21/2020 7:00,RFC,123.02
8/21/2020 10:00,8/21/2020 6:00,MIDATL,7.248
8/21/2020 10:00,8/21/2020 6:00,OTHER,-0.13
8/21/2020 10:00,8/21/2020 6:00,SOUTH,5.009
8/21/2020 10:00,8/21/2020 6:00,WEST,0.073
8/21/2020 10:00,8/21/2020 6:00,RTO,12.33
8/21/2020 10:00,8/21/2020 6:00,RFC,7.321
8/21/2020 9:00,8/21/2020 5:00,MIDATL,-1.225
8/21/2020 9:00,8/21/2020 5:00,OTHER,-0.14
8/21/2020 9:00,8/21/2020 5:00,SOUTH,-1.876
8/21/2020 9:00,8/21/2020 5:00,WEST,-0.193
8/21/2020 9:00,8/21/2020 5:00,RTO,-3.294
8/21/2020 9:00,8/21/2020 5:00,RFC,-1.418
8/21/2020 8:00,8/21/2020 4:00,MIDATL,-1.166
8/21/2020 8:00,8/21/2020 4:00,OTHER,-0.13
8/21/2020 8:00,8/21/2020 4:00,SOUTH,-1.799
8/21/2020 8:00,8/21/2020 4:00,WEST,-0.185
8/21/2020 8:00,8/21/2020 4:00,RTO,-3.15
8/21/2020 8:00,8/21/2020 4:00,RFC,-1.351
8/21/2020 7:00,8/21/2020 3:00,MIDATL,-1.185
8/21/2020 7:00,8/21/2020 3:00,OTHER,-0.13
8/21/2020 7:00,8/21/2020 3:00,SOUTH,-1.974
8/21/2020 7:00,8/21/2020 3:00,WEST,-0.183
8/21/2020 7:00,8/21/2020 3:00,RTO,-3.342
8/21/2020 7:00,8/21/2020 3:00,RFC,-1.368
8/21/2020 6:00,8/21/2020 2:00,MIDATL,-1.209
8/21/2020 6:00,8/21/2020 2:00,OTHER,-0.14
8/21/2020 6:00,8/21/2020 2:00,SOUTH,-1.715
8/21/2020 6:00,8/21/2020 2:00,WEST,-0.192
8/21/2020 6:00,8/21/2020 2:00,RTO,-3.116
8/21/2020 6:00,8/21/2020 2:00,RFC,-1.401
8/21/2020 5:00,8/21/2020 1:00,MIDATL,-1.2
8/21/2020 5:00,8/21/2020 1:00,OTHER,-0.13
8/21/2020 5:00,8/21/2020 1:00,SOUTH,-1.852
8/21/2020 5:00,8/21/2020 1:00,WEST,-0.193
8/21/2020 5:00,8/21/2020 1:00,RTO,-3.245
8/21/2020 5:00,8/21/2020 1:00,RFC,-1.393
8/21/2020 4:00,8/21/2020 0:00,MIDATL,-1.191
8/21/2020 4:00,8/21/2020 0:00,OTHER,-0.14
8/21/2020 4:00,8/21/2020 0:00,SOUTH,-1.758
8/21/2020 4:00,8/21/2020 0:00,WEST,-0.199
8/21/2020 4:00,8/21/2020 0:00,RTO,-3.148
8/21/2020 4:00,8/21/2020 0:00,RFC,-1.39
8/21/2020 3:00,8/20/2020 23:00,MIDATL,-1.216
8/21/2020 3:00,8/20/2020 23:00,OTHER,-0.13
8/21/2020 3:00,8/20/2020 23:00,SOUTH,-1.885
8/21/2020 3:00,8/20/2020 23:00,WEST,-0.204
8/21/2020 3:00,8/20/2020 23:00,RTO,-3.305
8/21/2020 3:00,8/20/2020 23:00,RFC,-1.42
8/21/2020 2:00,8/20/2020 22:00,MIDATL,-1.248
8/21/2020 2:00,8/20/2020 22:00,OTHER,-0.13
8/21/2020 2:00,8/20/2020 22:00,SOUTH,-1.762
8/21/2020 2:00,8/20/2020 22:00,WEST,-0.206
8/21/2020 2:00,8/20/2020 22:00,RTO,-3.216
8/21/2020 2:00,8/20/2020 22:00,RFC,-1.454
8/21/2020 1:00,8/20/2020 21:00,MIDATL,-1.219
8/21/2020 1:00,8/20/2020 21:00,OTHER,-0.14
8/21/2020 1:00,8/20/2020 21:00,SOUTH,-1.785
8/21/2020 1:00,8/20/2020 21:00,WEST,-0.207
8/21/2020 1:00,8/20/2020 21:00,RTO,-3.211
8/21/2020 1:00,8/20/2020 21:00,RFC,-1.426
8/21/2020 0:00,8/20/2020 20:00,MIDATL,-1.209
8/21/2020 0:00,8/20/2020 20:00,OTHER,-0.14
8/21/2020 0:00,8/20/2020 20:00,SOUTH,-1.877
8/21/2020 0:00,8/20/2020 20:00,WEST,-0.153
8/21/2020 0:00,8/20/2020 20:00,RTO,-3.239
8/21/2020 0:00,8/20/2020 20:00,RFC,-1.362
8/20/2020 23:00,8/20/2020 19:00,MIDATL,13.416
8/20/2020 23:00,8/20/2020 19:00,OTHER,0.03
8/20/2020 23:00,8/20/2020 19:00,SOUTH,20.07
8/20/2020 23:00,8/20/2020 19:00,WEST,4.182
8/20/2020 23:00,8/20/2020 19:00,RTO,37.668
8/20/2020 23:00,8/20/2020 19:00,RFC,17.598
8/20/2020 22:00,8/20/2020 18:00,MIDATL,148.418
8/20/2020 22:00,8/20/2020 18:00,OTHER,-0.11
8/20/2020 22:00,8/20/2020 18:00,SOUTH,155.783
8/20/2020 22:00,8/20/2020 18:00,WEST,18.736
8/20/2020 22:00,8/20/2020 18:00,RTO,322.937
8/20/2020 22:00,8/20/2020 18:00,RFC,167.154
8/20/2020 21:00,8/20/2020 17:00,MIDATL,351.757
8/20/2020 21:00,8/20/2020 17:00,OTHER,-0.16
8/20/2020 21:00,8/20/2020 17:00,SOUTH,398.289
8/20/2020 21:00,8/20/2020 17:00,WEST,39.498
8/20/2020 21:00,8/20/2020 17:00,RTO,789.544
8/20/2020 21:00,8/20/2020 17:00,RFC,391.255
8/20/2020 20:00,8/20/2020 16:00,MIDATL,507.829
8/20/2020 20:00,8/20/2020 16:00,OTHER,7.03
8/20/2020 20:00,8/20/2020 16:00,SOUTH,522.734
8/20/2020 20:00,8/20/2020 16:00,WEST,50.778
8/20/2020 20:00,8/20/2020 16:00,RTO,1081.341
8/20/2020 20:00,8/20/2020 16:00,RFC,558.607
8/20/2020 19:00,8/20/2020 15:00,MIDATL,623.458
8/20/2020 19:00,8/20/2020 15:00,OTHER,35
8/20/2020 19:00,8/20/2020 15:00,SOUTH,580.866
8/20/2020 19:00,8/20/2020 15:00,WEST,60.26
8/20/2020 19:00,8/20/2020 15:00,RTO,1264.584
8/20/2020 19:00,8/20/2020 15:00,RFC,683.718
8/20/2020 18:00,8/20/2020 14:00,MIDATL,710.982
8/20/2020 18:00,8/20/2020 14:00,OTHER,46.579
8/20/2020 18:00,8/20/2020 14:00,SOUTH,695.132
8/20/2020 18:00,8/20/2020 14:00,WEST,62.7
8/20/2020 18:00,8/20/2020 14:00,RTO,1468.814
8/20/2020 18:00,8/20/2020 14:00,RFC,773.682
8/20/2020 17:00,8/20/2020 13:00,MIDATL,736.578
8/20/2020 17:00,8/20/2020 13:00,OTHER,55.971
8/20/2020 17:00,8/20/2020 13:00,SOUTH,758.087
8/20/2020 17:00,8/20/2020 13:00,WEST,62.077
8/20/2020 17:00,8/20/2020 13:00,RTO,1556.742
8/20/2020 17:00,8/20/2020 13:00,RFC,798.655
8/20/2020 16:00,8/20/2020 12:00,MIDATL,718.048
8/20/2020 16:00,8/20/2020 12:00,OTHER,64.696
8/20/2020 16:00,8/20/2020 12:00,SOUTH,758.24
8/20/2020 16:00,8/20/2020 12:00,WEST,65.129
8/20/2020 16:00,8/20/2020 12:00,RTO,1541.417
8/20/2020 16:00,8/20/2020 12:00,RFC,783.177
8/20/2020 15:00,8/20/2020 11:00,MIDATL,695.303
8/20/2020 15:00,8/20/2020 11:00,OTHER,55.484
8/20/2020 15:00,8/20/2020 11:00,SOUTH,671.714
8/20/2020 15:00,8/20/2020 11:00,WEST,62.045
8/20/2020 15:00,8/20/2020 11:00,RTO,1429.062
8/20/2020 15:00,8/20/2020 11:00,RFC,757.348
8/20/2020 14:00,8/20/2020 10:00,MIDATL,619.206
8/20/2020 14:00,8/20/2020 10:00,OTHER,45.64
8/20/2020 14:00,8/20/2020 10:00,SOUTH,653
8/20/2020 14:00,8/20/2020 10:00,WEST,52.871
8/20/2020 14:00,8/20/2020 10:00,RTO,1325.077
8/20/2020 14:00,8/20/2020 10:00,RFC,672.077
8/20/2020 13:00,8/20/2020 9:00,MIDATL,524.266
8/20/2020 13:00,8/20/2020 9:00,OTHER,38.09
8/20/2020 13:00,8/20/2020 9:00,SOUTH,509.29
8/20/2020 13:00,8/20/2020 9:00,WEST,42.906
8/20/2020 13:00,8/20/2020 9:00,RTO,1076.462
8/20/2020 13:00,8/20/2020 9:00,RFC,567.172
8/20/2020 12:00,8/20/2020 8:00,MIDATL,360.795
8/20/2020 12:00,8/20/2020 8:00,OTHER,26.54
8/20/2020 12:00,8/20/2020 8:00,SOUTH,332.343
8/20/2020 12:00,8/20/2020 8:00,WEST,26.427
8/20/2020 12:00,8/20/2020 8:00,RTO,719.565
8/20/2020 12:00,8/20/2020 8:00,RFC,387.222
8/20/2020 11:00,8/20/2020 7:00,MIDATL,128.973
8/20/2020 11:00,8/20/2020 7:00,OTHER,18.12
8/20/2020 11:00,8/20/2020 7:00,SOUTH,152.76
8/20/2020 11:00,8/20/2020 7:00,WEST,7.011
8/20/2020 11:00,8/20/2020 7:00,RTO,288.744
8/20/2020 11:00,8/20/2020 7:00,RFC,135.984
8/20/2020 10:00,8/20/2020 6:00,MIDATL,6.818
8/20/2020 10:00,8/20/2020 6:00,OTHER,0.56
8/20/2020 10:00,8/20/2020 6:00,SOUTH,5.287
8/20/2020 10:00,8/20/2020 6:00,WEST,0.051
8/20/2020 10:00,8/20/2020 6:00,RTO,12.156
8/20/2020 10:00,8/20/2020 6:00,RFC,6.869
8/20/2020 9:00,8/20/2020 5:00,MIDATL,-1.221
8/20/2020 9:00,8/20/2020 5:00,OTHER,-0.14
8/20/2020 9:00,8/20/2020 5:00,SOUTH,-1.691
8/20/2020 9:00,8/20/2020 5:00,WEST,-0.186
8/20/2020 9:00,8/20/2020 5:00,RTO,-3.098
8/20/2020 9:00,8/20/2020 5:00,RFC,-1.407
8/20/2020 8:00,8/20/2020 4:00,MIDATL,-1.212
8/20/2020 8:00,8/20/2020 4:00,OTHER,-0.13
8/20/2020 8:00,8/20/2020 4:00,SOUTH,-1.755
8/20/2020 8:00,8/20/2020 4:00,WEST,-0.189
8/20/2020 8:00,8/20/2020 4:00,RTO,-3.156
8/20/2020 8:00,8/20/2020 4:00,RFC,-1.401
8/20/2020 7:00,8/20/2020 3:00,MIDATL,-1.224
8/20/2020 7:00,8/20/2020 3:00,OTHER,-0.13
8/20/2020 7:00,8/20/2020 3:00,SOUTH,-1.755
8/20/2020 7:00,8/20/2020 3:00,WEST,-0.186
8/20/2020 7:00,8/20/2020 3:00,RTO,-3.165
8/20/2020 7:00,8/20/2020 3:00,RFC,-1.41
8/20/2020 6:00,8/20/2020 2:00,MIDATL,-1.393
8/20/2020 6:00,8/20/2020 2:00,OTHER,-0.14
8/20/2020 6:00,8/20/2020 2:00,SOUTH,-1.765
8/20/2020 6:00,8/20/2020 2:00,WEST,-0.193
8/20/2020 6:00,8/20/2020 2:00,RTO,-3.351
8/20/2020 6:00,8/20/2020 2:00,RFC,-1.586
8/20/2020 5:00,8/20/2020 1:00,MIDATL,-1.16
8/20/2020 5:00,8/20/2020 1:00,OTHER,-0.13
8/20/2020 5:00,8/20/2020 1:00,SOUTH,-1.803
8/20/2020 5:00,8/20/2020 1:00,WEST,-0.192
8/20/2020 5:00,8/20/2020 1:00,RTO,-3.155
8/20/2020 5:00,8/20/2020 1:00,RFC,-1.352
8/20/2020 4:00,8/20/2020 0:00,MIDATL,-1.232
8/20/2020 4:00,8/20/2020 0:00,OTHER,-0.14
8/20/2020 4:00,8/20/2020 0:00,SOUTH,-1.657
8/20/2020 4:00,8/20/2020 0:00,WEST,-0.197
8/20/2020 4:00,8/20/2020 0:00,RTO,-3.086
8/20/2020 4:00,8/20/2020 0:00,RFC,-1.429
8/20/2020 3:00,8/19/2020 23:00,MIDATL,-1.222
8/20/2020 3:00,8/19/2020 23:00,OTHER,-0.13
8/20/2020 3:00,8/19/2020 23:00,SOUTH,-1.847
8/20/2020 3:00,8/19/2020 23:00,WEST,-0.199
8/20/2020 3:00,8/19/2020 23:00,RTO,-3.268
8/20/2020 3:00,8/19/2020 23:00,RFC,-1.421
8/20/2020 2:00,8/19/2020 22:00,MIDATL,-1.194
8/20/2020 2:00,8/19/2020 22:00,OTHER,-0.13
8/20/2020 2:00,8/19/2020 22:00,SOUTH,-1.756
8/20/2020 2:00,8/19/2020 22:00,WEST,-0.215
8/20/2020 2:00,8/19/2020 22:00,RTO,-3.165
8/20/2020 2:00,8/19/2020 22:00,RFC,-1.409
8/20/2020 1:00,8/19/2020 21:00,MIDATL,-1.416
8/20/2020 1:00,8/19/2020 21:00,OTHER,-0.13
8/20/2020 1:00,8/19/2020 21:00,SOUTH,-1.674
8/20/2020 1:00,8/19/2020 21:00,WEST,-0.212
