datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
7/18/2020 3:00,7/17/2020 23:00,MIDATL,34.832
7/18/2020 3:00,7/17/2020 23:00,SOUTH,106.144
7/18/2020 3:00,7/17/2020 23:00,WEST,1048.016
7/18/2020 3:00,7/17/2020 23:00,RTO,1188.992
7/18/2020 3:00,7/17/2020 23:00,RFC,1082.848
7/18/2020 2:00,7/17/2020 22:00,MIDATL,45.132
7/18/2020 2:00,7/17/2020 22:00,SOUTH,90.442
7/18/2020 2:00,7/17/2020 22:00,WEST,786.239
7/18/2020 2:00,7/17/2020 22:00,RTO,921.813
7/18/2020 2:00,7/17/2020 22:00,RFC,831.371
7/18/2020 1:00,7/17/2020 21:00,MIDATL,48.092
7/18/2020 1:00,7/17/2020 21:00,SOUTH,137.917
7/18/2020 1:00,7/17/2020 21:00,WEST,541.969
7/18/2020 1:00,7/17/2020 21:00,RTO,727.978
7/18/2020 1:00,7/17/2020 21:00,RFC,590.061
7/18/2020 0:00,7/17/2020 20:00,MIDATL,53.302
7/18/2020 0:00,7/17/2020 20:00,SOUTH,84.461
7/18/2020 0:00,7/17/2020 20:00,WEST,697.48
7/18/2020 0:00,7/17/2020 20:00,RTO,835.243
7/18/2020 0:00,7/17/2020 20:00,RFC,750.782
7/17/2020 23:00,7/17/2020 19:00,MIDATL,47.961
7/17/2020 23:00,7/17/2020 19:00,SOUTH,45.702
7/17/2020 23:00,7/17/2020 19:00,WEST,929.063
7/17/2020 23:00,7/17/2020 19:00,RTO,1022.726
7/17/2020 23:00,7/17/2020 19:00,RFC,977.024
7/17/2020 22:00,7/17/2020 18:00,MIDATL,61.665
7/17/2020 22:00,7/17/2020 18:00,SOUTH,46.626
7/17/2020 22:00,7/17/2020 18:00,WEST,888.629
7/17/2020 22:00,7/17/2020 18:00,RTO,996.92
7/17/2020 22:00,7/17/2020 18:00,RFC,950.294
7/17/2020 21:00,7/17/2020 17:00,MIDATL,80.609
7/17/2020 21:00,7/17/2020 17:00,SOUTH,67.255
7/17/2020 21:00,7/17/2020 17:00,WEST,583.956
7/17/2020 21:00,7/17/2020 17:00,RTO,731.82
7/17/2020 21:00,7/17/2020 17:00,RFC,664.565
7/17/2020 20:00,7/17/2020 16:00,MIDATL,88.762
7/17/2020 20:00,7/17/2020 16:00,SOUTH,48.765
7/17/2020 20:00,7/17/2020 16:00,WEST,343.819
7/17/2020 20:00,7/17/2020 16:00,RTO,481.346
7/17/2020 20:00,7/17/2020 16:00,RFC,432.581
7/17/2020 19:00,7/17/2020 15:00,MIDATL,103.189
7/17/2020 19:00,7/17/2020 15:00,SOUTH,41.831
7/17/2020 19:00,7/17/2020 15:00,WEST,293.448
7/17/2020 19:00,7/17/2020 15:00,RTO,438.468
7/17/2020 19:00,7/17/2020 15:00,RFC,396.637
7/17/2020 18:00,7/17/2020 14:00,MIDATL,123.121
7/17/2020 18:00,7/17/2020 14:00,SOUTH,34.632
7/17/2020 18:00,7/17/2020 14:00,WEST,288.254
7/17/2020 18:00,7/17/2020 14:00,RTO,446.007
7/17/2020 18:00,7/17/2020 14:00,RFC,411.375
7/17/2020 17:00,7/17/2020 13:00,MIDATL,167.95
7/17/2020 17:00,7/17/2020 13:00,SOUTH,33.529
7/17/2020 17:00,7/17/2020 13:00,WEST,238.304
7/17/2020 17:00,7/17/2020 13:00,RTO,439.783
7/17/2020 17:00,7/17/2020 13:00,RFC,406.254
7/17/2020 16:00,7/17/2020 12:00,MIDATL,209.136
7/17/2020 16:00,7/17/2020 12:00,SOUTH,27.709
7/17/2020 16:00,7/17/2020 12:00,WEST,225.234
7/17/2020 16:00,7/17/2020 12:00,RTO,462.079
7/17/2020 16:00,7/17/2020 12:00,RFC,434.37
7/17/2020 15:00,7/17/2020 11:00,MIDATL,212.427
7/17/2020 15:00,7/17/2020 11:00,SOUTH,29.181
7/17/2020 15:00,7/17/2020 11:00,WEST,277.656
7/17/2020 15:00,7/17/2020 11:00,RTO,519.264
7/17/2020 15:00,7/17/2020 11:00,RFC,490.083
7/17/2020 14:00,7/17/2020 10:00,MIDATL,188.491
7/17/2020 14:00,7/17/2020 10:00,SOUTH,35.955
7/17/2020 14:00,7/17/2020 10:00,WEST,362.438
7/17/2020 14:00,7/17/2020 10:00,RTO,586.884
7/17/2020 14:00,7/17/2020 10:00,RFC,550.929
7/17/2020 13:00,7/17/2020 9:00,MIDATL,189.263
7/17/2020 13:00,7/17/2020 9:00,SOUTH,48.397
7/17/2020 13:00,7/17/2020 9:00,WEST,299.515
7/17/2020 13:00,7/17/2020 9:00,RTO,537.175
7/17/2020 13:00,7/17/2020 9:00,RFC,488.778
7/17/2020 12:00,7/17/2020 8:00,MIDATL,219.142
7/17/2020 12:00,7/17/2020 8:00,SOUTH,47.623
7/17/2020 12:00,7/17/2020 8:00,WEST,477.859
7/17/2020 12:00,7/17/2020 8:00,RTO,744.624
7/17/2020 12:00,7/17/2020 8:00,RFC,697.001
7/17/2020 11:00,7/17/2020 7:00,MIDATL,245.677
7/17/2020 11:00,7/17/2020 7:00,SOUTH,26.41
7/17/2020 11:00,7/17/2020 7:00,WEST,585.947
7/17/2020 11:00,7/17/2020 7:00,RTO,858.034
7/17/2020 11:00,7/17/2020 7:00,RFC,831.624
7/17/2020 10:00,7/17/2020 6:00,MIDATL,266.048
7/17/2020 10:00,7/17/2020 6:00,SOUTH,30.581
7/17/2020 10:00,7/17/2020 6:00,WEST,499.869
7/17/2020 10:00,7/17/2020 6:00,RTO,796.498
7/17/2020 10:00,7/17/2020 6:00,RFC,765.917
7/17/2020 9:00,7/17/2020 5:00,MIDATL,280.893
7/17/2020 9:00,7/17/2020 5:00,SOUTH,57.277
7/17/2020 9:00,7/17/2020 5:00,WEST,435.843
7/17/2020 9:00,7/17/2020 5:00,RTO,774.013
7/17/2020 9:00,7/17/2020 5:00,RFC,716.736
7/17/2020 8:00,7/17/2020 4:00,MIDATL,385.141
7/17/2020 8:00,7/17/2020 4:00,SOUTH,58.828
7/17/2020 8:00,7/17/2020 4:00,WEST,464.024
7/17/2020 8:00,7/17/2020 4:00,RTO,907.993
7/17/2020 8:00,7/17/2020 4:00,RFC,849.165
7/17/2020 7:00,7/17/2020 3:00,MIDATL,424.825
7/17/2020 7:00,7/17/2020 3:00,SOUTH,26.545
7/17/2020 7:00,7/17/2020 3:00,WEST,458.282
7/17/2020 7:00,7/17/2020 3:00,RTO,909.652
7/17/2020 7:00,7/17/2020 3:00,RFC,883.107
7/17/2020 6:00,7/17/2020 2:00,MIDATL,498.823
7/17/2020 6:00,7/17/2020 2:00,SOUTH,37.33
7/17/2020 6:00,7/17/2020 2:00,WEST,531.807
7/17/2020 6:00,7/17/2020 2:00,RTO,1067.96
7/17/2020 6:00,7/17/2020 2:00,RFC,1030.63
7/17/2020 5:00,7/17/2020 1:00,MIDATL,517.096
7/17/2020 5:00,7/17/2020 1:00,SOUTH,15.834
7/17/2020 5:00,7/17/2020 1:00,WEST,433.806
7/17/2020 5:00,7/17/2020 1:00,RTO,966.736
7/17/2020 5:00,7/17/2020 1:00,RFC,950.902
7/17/2020 4:00,7/17/2020 0:00,MIDATL,559.752
7/17/2020 4:00,7/17/2020 0:00,SOUTH,28.49
7/17/2020 4:00,7/17/2020 0:00,WEST,297.142
7/17/2020 4:00,7/17/2020 0:00,RTO,885.384
7/17/2020 4:00,7/17/2020 0:00,RFC,856.894
7/17/2020 3:00,7/16/2020 23:00,MIDATL,678.729
7/17/2020 3:00,7/16/2020 23:00,SOUTH,37.153
7/17/2020 3:00,7/16/2020 23:00,WEST,354.436
7/17/2020 3:00,7/16/2020 23:00,RTO,1070.318
7/17/2020 3:00,7/16/2020 23:00,RFC,1033.165
7/17/2020 2:00,7/16/2020 22:00,MIDATL,711.275
7/17/2020 2:00,7/16/2020 22:00,SOUTH,92.943
7/17/2020 2:00,7/16/2020 22:00,WEST,442.786
7/17/2020 2:00,7/16/2020 22:00,RTO,1247.004
7/17/2020 2:00,7/16/2020 22:00,RFC,1154.061
7/17/2020 1:00,7/16/2020 21:00,MIDATL,745.288
7/17/2020 1:00,7/16/2020 21:00,SOUTH,95.811
7/17/2020 1:00,7/16/2020 21:00,WEST,453.42
7/17/2020 1:00,7/16/2020 21:00,RTO,1294.519
7/17/2020 1:00,7/16/2020 21:00,RFC,1198.708
7/17/2020 0:00,7/16/2020 20:00,MIDATL,806.092
7/17/2020 0:00,7/16/2020 20:00,SOUTH,87.968
7/17/2020 0:00,7/16/2020 20:00,WEST,444.379
7/17/2020 0:00,7/16/2020 20:00,RTO,1338.439
7/17/2020 0:00,7/16/2020 20:00,RFC,1250.471
7/16/2020 23:00,7/16/2020 19:00,MIDATL,796.885
7/16/2020 23:00,7/16/2020 19:00,SOUTH,63.043
7/16/2020 23:00,7/16/2020 19:00,WEST,348.378
7/16/2020 23:00,7/16/2020 19:00,RTO,1208.306
7/16/2020 23:00,7/16/2020 19:00,RFC,1145.263
7/16/2020 22:00,7/16/2020 18:00,MIDATL,731.056
7/16/2020 22:00,7/16/2020 18:00,SOUTH,82.56
7/16/2020 22:00,7/16/2020 18:00,WEST,297.911
7/16/2020 22:00,7/16/2020 18:00,RTO,1111.527
7/16/2020 22:00,7/16/2020 18:00,RFC,1028.967
7/16/2020 21:00,7/16/2020 17:00,MIDATL,691.319
7/16/2020 21:00,7/16/2020 17:00,SOUTH,60.097
7/16/2020 21:00,7/16/2020 17:00,WEST,317.631
7/16/2020 21:00,7/16/2020 17:00,RTO,1069.047
7/16/2020 21:00,7/16/2020 17:00,RFC,1008.95
7/16/2020 20:00,7/16/2020 16:00,MIDATL,588.373
7/16/2020 20:00,7/16/2020 16:00,SOUTH,75.081
7/16/2020 20:00,7/16/2020 16:00,WEST,548.659
7/16/2020 20:00,7/16/2020 16:00,RTO,1212.113
7/16/2020 20:00,7/16/2020 16:00,RFC,1137.032
7/16/2020 19:00,7/16/2020 15:00,MIDATL,592.899
7/16/2020 19:00,7/16/2020 15:00,SOUTH,73.107
7/16/2020 19:00,7/16/2020 15:00,WEST,761.805
7/16/2020 19:00,7/16/2020 15:00,RTO,1427.811
7/16/2020 19:00,7/16/2020 15:00,RFC,1354.704
7/16/2020 18:00,7/16/2020 14:00,MIDATL,632.233
7/16/2020 18:00,7/16/2020 14:00,SOUTH,78.952
7/16/2020 18:00,7/16/2020 14:00,WEST,832.01
7/16/2020 18:00,7/16/2020 14:00,RTO,1543.195
7/16/2020 18:00,7/16/2020 14:00,RFC,1464.243
7/16/2020 17:00,7/16/2020 13:00,MIDATL,626.47
7/16/2020 17:00,7/16/2020 13:00,SOUTH,62.217
7/16/2020 17:00,7/16/2020 13:00,WEST,1058.181
7/16/2020 17:00,7/16/2020 13:00,RTO,1746.868
7/16/2020 17:00,7/16/2020 13:00,RFC,1684.651
7/16/2020 16:00,7/16/2020 12:00,MIDATL,615.267
7/16/2020 16:00,7/16/2020 12:00,SOUTH,65.239
7/16/2020 16:00,7/16/2020 12:00,WEST,1161.524
7/16/2020 16:00,7/16/2020 12:00,RTO,1842.03
7/16/2020 16:00,7/16/2020 12:00,RFC,1776.791
7/16/2020 15:00,7/16/2020 11:00,MIDATL,570.413
7/16/2020 15:00,7/16/2020 11:00,SOUTH,71.31
7/16/2020 15:00,7/16/2020 11:00,WEST,1366.668
7/16/2020 15:00,7/16/2020 11:00,RTO,2008.391
7/16/2020 15:00,7/16/2020 11:00,RFC,1937.081
7/16/2020 14:00,7/16/2020 10:00,MIDATL,532.255
7/16/2020 14:00,7/16/2020 10:00,SOUTH,60.204
7/16/2020 14:00,7/16/2020 10:00,WEST,1629.447
7/16/2020 14:00,7/16/2020 10:00,RTO,2221.906
7/16/2020 14:00,7/16/2020 10:00,RFC,2161.702
7/16/2020 13:00,7/16/2020 9:00,MIDATL,602.768
7/16/2020 13:00,7/16/2020 9:00,SOUTH,68.304
7/16/2020 13:00,7/16/2020 9:00,WEST,1858.963
7/16/2020 13:00,7/16/2020 9:00,RTO,2530.035
7/16/2020 13:00,7/16/2020 9:00,RFC,2461.731
7/16/2020 12:00,7/16/2020 8:00,MIDATL,637.41
7/16/2020 12:00,7/16/2020 8:00,SOUTH,56.538
7/16/2020 12:00,7/16/2020 8:00,WEST,2399.281
7/16/2020 12:00,7/16/2020 8:00,RTO,3093.229
7/16/2020 12:00,7/16/2020 8:00,RFC,3036.691
7/16/2020 11:00,7/16/2020 7:00,MIDATL,642.43
7/16/2020 11:00,7/16/2020 7:00,SOUTH,65.258
7/16/2020 11:00,7/16/2020 7:00,WEST,2926.072
7/16/2020 11:00,7/16/2020 7:00,RTO,3633.76
7/16/2020 11:00,7/16/2020 7:00,RFC,3568.502
7/16/2020 10:00,7/16/2020 6:00,MIDATL,608.043
7/16/2020 10:00,7/16/2020 6:00,SOUTH,37.083
7/16/2020 10:00,7/16/2020 6:00,WEST,3088.483
7/16/2020 10:00,7/16/2020 6:00,RTO,3733.609
7/16/2020 10:00,7/16/2020 6:00,RFC,3696.526
7/16/2020 9:00,7/16/2020 5:00,MIDATL,614.933
7/16/2020 9:00,7/16/2020 5:00,SOUTH,45.214
7/16/2020 9:00,7/16/2020 5:00,WEST,2663.467
7/16/2020 9:00,7/16/2020 5:00,RTO,3323.614
7/16/2020 9:00,7/16/2020 5:00,RFC,3278.4
7/16/2020 8:00,7/16/2020 4:00,MIDATL,682.289
7/16/2020 8:00,7/16/2020 4:00,SOUTH,40.508
7/16/2020 8:00,7/16/2020 4:00,WEST,2312.269
7/16/2020 8:00,7/16/2020 4:00,RTO,3035.066
7/16/2020 8:00,7/16/2020 4:00,RFC,2994.558
7/16/2020 7:00,7/16/2020 3:00,MIDATL,685.351
7/16/2020 7:00,7/16/2020 3:00,SOUTH,43.451
7/16/2020 7:00,7/16/2020 3:00,WEST,1929.425
7/16/2020 7:00,7/16/2020 3:00,RTO,2658.227
7/16/2020 7:00,7/16/2020 3:00,RFC,2614.776
7/16/2020 6:00,7/16/2020 2:00,MIDATL,664.357
7/16/2020 6:00,7/16/2020 2:00,SOUTH,43.544
7/16/2020 6:00,7/16/2020 2:00,WEST,2407.374
7/16/2020 6:00,7/16/2020 2:00,RTO,3115.275
7/16/2020 6:00,7/16/2020 2:00,RFC,3071.731
7/16/2020 5:00,7/16/2020 1:00,MIDATL,642.795
7/16/2020 5:00,7/16/2020 1:00,SOUTH,38.367
7/16/2020 5:00,7/16/2020 1:00,WEST,3085.85
7/16/2020 5:00,7/16/2020 1:00,RTO,3767.012
7/16/2020 5:00,7/16/2020 1:00,RFC,3728.645
7/16/2020 4:00,7/16/2020 0:00,MIDATL,588.496
7/16/2020 4:00,7/16/2020 0:00,SOUTH,62.667
7/16/2020 4:00,7/16/2020 0:00,WEST,4040.094
7/16/2020 4:00,7/16/2020 0:00,RTO,4691.257
7/16/2020 4:00,7/16/2020 0:00,RFC,4628.59
7/16/2020 3:00,7/15/2020 23:00,MIDATL,506.941
7/16/2020 3:00,7/15/2020 23:00,SOUTH,65.38
7/16/2020 3:00,7/15/2020 23:00,WEST,4380.111
7/16/2020 3:00,7/15/2020 23:00,RTO,4952.432
7/16/2020 3:00,7/15/2020 23:00,RFC,4887.052
7/16/2020 2:00,7/15/2020 22:00,MIDATL,469.855
7/16/2020 2:00,7/15/2020 22:00,SOUTH,79.437
7/16/2020 2:00,7/15/2020 22:00,WEST,4539.399
7/16/2020 2:00,7/15/2020 22:00,RTO,5088.691
7/16/2020 2:00,7/15/2020 22:00,RFC,5009.254
7/16/2020 1:00,7/15/2020 21:00,MIDATL,373.264
7/16/2020 1:00,7/15/2020 21:00,SOUTH,66.4
7/16/2020 1:00,7/15/2020 21:00,WEST,3899.726
7/16/2020 1:00,7/15/2020 21:00,RTO,4339.39
7/16/2020 1:00,7/15/2020 21:00,RFC,4272.99
7/16/2020 0:00,7/15/2020 20:00,MIDATL,258.467
7/16/2020 0:00,7/15/2020 20:00,SOUTH,58.065
7/16/2020 0:00,7/15/2020 20:00,WEST,3382.383
7/16/2020 0:00,7/15/2020 20:00,RTO,3698.915
7/16/2020 0:00,7/15/2020 20:00,RFC,3640.85
7/15/2020 23:00,7/15/2020 19:00,MIDATL,125.419
7/15/2020 23:00,7/15/2020 19:00,SOUTH,59.178
7/15/2020 23:00,7/15/2020 19:00,WEST,3035.287
7/15/2020 23:00,7/15/2020 19:00,RTO,3219.884
7/15/2020 23:00,7/15/2020 19:00,RFC,3160.706
7/15/2020 22:00,7/15/2020 18:00,MIDATL,61.135
7/15/2020 22:00,7/15/2020 18:00,SOUTH,60.243
7/15/2020 22:00,7/15/2020 18:00,WEST,2286.16
7/15/2020 22:00,7/15/2020 18:00,RTO,2407.538
7/15/2020 22:00,7/15/2020 18:00,RFC,2347.295
7/15/2020 21:00,7/15/2020 17:00,MIDATL,38.873
7/15/2020 21:00,7/15/2020 17:00,SOUTH,54.868
7/15/2020 21:00,7/15/2020 17:00,WEST,2169.874
7/15/2020 21:00,7/15/2020 17:00,RTO,2263.615
7/15/2020 21:00,7/15/2020 17:00,RFC,2208.747
7/15/2020 20:00,7/15/2020 16:00,MIDATL,18.02
7/15/2020 20:00,7/15/2020 16:00,SOUTH,35.002
7/15/2020 20:00,7/15/2020 16:00,WEST,1867.081
7/15/2020 20:00,7/15/2020 16:00,RTO,1920.103
7/15/2020 20:00,7/15/2020 16:00,RFC,1885.101
7/15/2020 19:00,7/15/2020 15:00,MIDATL,8.867
7/15/2020 19:00,7/15/2020 15:00,SOUTH,24.104
7/15/2020 19:00,7/15/2020 15:00,WEST,1517.847
7/15/2020 19:00,7/15/2020 15:00,RTO,1550.818
7/15/2020 19:00,7/15/2020 15:00,RFC,1526.714
7/15/2020 18:00,7/15/2020 14:00,MIDATL,9.685
7/15/2020 18:00,7/15/2020 14:00,SOUTH,14.938
7/15/2020 18:00,7/15/2020 14:00,WEST,1014.92
7/15/2020 18:00,7/15/2020 14:00,RTO,1039.543
7/15/2020 18:00,7/15/2020 14:00,RFC,1024.605
7/15/2020 17:00,7/15/2020 13:00,MIDATL,2.632
7/15/2020 17:00,7/15/2020 13:00,SOUTH,6.114
7/15/2020 17:00,7/15/2020 13:00,WEST,582.067
7/15/2020 17:00,7/15/2020 13:00,RTO,590.813
7/15/2020 17:00,7/15/2020 13:00,RFC,584.699
7/15/2020 16:00,7/15/2020 12:00,MIDATL,0.299
7/15/2020 16:00,7/15/2020 12:00,SOUTH,11.178
7/15/2020 16:00,7/15/2020 12:00,WEST,661.881
7/15/2020 16:00,7/15/2020 12:00,RTO,673.358
7/15/2020 16:00,7/15/2020 12:00,RFC,662.18
7/15/2020 15:00,7/15/2020 11:00,MIDATL,-3.245
7/15/2020 15:00,7/15/2020 11:00,SOUTH,9.629
7/15/2020 15:00,7/15/2020 11:00,WEST,649.749
7/15/2020 15:00,7/15/2020 11:00,RTO,656.133
7/15/2020 15:00,7/15/2020 11:00,RFC,646.504
7/15/2020 14:00,7/15/2020 10:00,MIDATL,-1.716
7/15/2020 14:00,7/15/2020 10:00,SOUTH,1.097
7/15/2020 14:00,7/15/2020 10:00,WEST,716.327
7/15/2020 14:00,7/15/2020 10:00,RTO,715.708
7/15/2020 14:00,7/15/2020 10:00,RFC,714.611
7/15/2020 13:00,7/15/2020 9:00,MIDATL,0.483
7/15/2020 13:00,7/15/2020 9:00,SOUTH,-1.562
7/15/2020 13:00,7/15/2020 9:00,WEST,1200.859
7/15/2020 13:00,7/15/2020 9:00,RTO,1199.78
7/15/2020 13:00,7/15/2020 9:00,RFC,1201.342
7/15/2020 12:00,7/15/2020 8:00,MIDATL,6.606
7/15/2020 12:00,7/15/2020 8:00,SOUTH,-0.822
7/15/2020 12:00,7/15/2020 8:00,WEST,1887.104
7/15/2020 12:00,7/15/2020 8:00,RTO,1892.888
7/15/2020 12:00,7/15/2020 8:00,RFC,1893.71
7/15/2020 11:00,7/15/2020 7:00,MIDATL,7.828
7/15/2020 11:00,7/15/2020 7:00,SOUTH,3.932
7/15/2020 11:00,7/15/2020 7:00,WEST,2481.612
7/15/2020 11:00,7/15/2020 7:00,RTO,2493.372
7/15/2020 11:00,7/15/2020 7:00,RFC,2489.44
7/15/2020 10:00,7/15/2020 6:00,MIDATL,9.272
7/15/2020 10:00,7/15/2020 6:00,SOUTH,2.68
7/15/2020 10:00,7/15/2020 6:00,WEST,2244.308
7/15/2020 10:00,7/15/2020 6:00,RTO,2256.26
7/15/2020 10:00,7/15/2020 6:00,RFC,2253.58
7/15/2020 9:00,7/15/2020 5:00,MIDATL,9.909
7/15/2020 9:00,7/15/2020 5:00,SOUTH,-1.683
7/15/2020 9:00,7/15/2020 5:00,WEST,2365.101
7/15/2020 9:00,7/15/2020 5:00,RTO,2373.327
7/15/2020 9:00,7/15/2020 5:00,RFC,2375.01
7/15/2020 8:00,7/15/2020 4:00,MIDATL,7.016
7/15/2020 8:00,7/15/2020 4:00,SOUTH,-1.469
7/15/2020 8:00,7/15/2020 4:00,WEST,2489.793
7/15/2020 8:00,7/15/2020 4:00,RTO,2495.34
7/15/2020 8:00,7/15/2020 4:00,RFC,2496.809
7/15/2020 7:00,7/15/2020 3:00,MIDATL,6.167
7/15/2020 7:00,7/15/2020 3:00,SOUTH,0.799
7/15/2020 7:00,7/15/2020 3:00,WEST,2463.426
7/15/2020 7:00,7/15/2020 3:00,RTO,2470.392
7/15/2020 7:00,7/15/2020 3:00,RFC,2469.593
7/15/2020 6:00,7/15/2020 2:00,MIDATL,10.142
7/15/2020 6:00,7/15/2020 2:00,SOUTH,3.764
7/15/2020 6:00,7/15/2020 2:00,WEST,2527.247
7/15/2020 6:00,7/15/2020 2:00,RTO,2541.153
7/15/2020 6:00,7/15/2020 2:00,RFC,2537.389
7/15/2020 5:00,7/15/2020 1:00,MIDATL,18.031
7/15/2020 5:00,7/15/2020 1:00,SOUTH,12.033
7/15/2020 5:00,7/15/2020 1:00,WEST,2049.235
7/15/2020 5:00,7/15/2020 1:00,RTO,2079.299
7/15/2020 5:00,7/15/2020 1:00,RFC,2067.266
7/15/2020 4:00,7/15/2020 0:00,MIDATL,18.295
7/15/2020 4:00,7/15/2020 0:00,SOUTH,17.676
7/15/2020 4:00,7/15/2020 0:00,WEST,1667.342
7/15/2020 4:00,7/15/2020 0:00,RTO,1703.313
7/15/2020 4:00,7/15/2020 0:00,RFC,1685.637
7/15/2020 3:00,7/14/2020 23:00,MIDATL,28.177
7/15/2020 3:00,7/14/2020 23:00,SOUTH,26.095
7/15/2020 3:00,7/14/2020 23:00,WEST,1233.077
7/15/2020 3:00,7/14/2020 23:00,RTO,1287.349
7/15/2020 3:00,7/14/2020 23:00,RFC,1261.254
7/15/2020 2:00,7/14/2020 22:00,MIDATL,47.436
7/15/2020 2:00,7/14/2020 22:00,SOUTH,24.366
7/15/2020 2:00,7/14/2020 22:00,WEST,1231.294
7/15/2020 2:00,7/14/2020 22:00,RTO,1303.096
7/15/2020 2:00,7/14/2020 22:00,RFC,1278.73
7/15/2020 1:00,7/14/2020 21:00,MIDATL,62.254
7/15/2020 1:00,7/14/2020 21:00,SOUTH,18.573
7/15/2020 1:00,7/14/2020 21:00,WEST,1183.221
7/15/2020 1:00,7/14/2020 21:00,RTO,1264.048
7/15/2020 1:00,7/14/2020 21:00,RFC,1245.475
7/15/2020 0:00,7/14/2020 20:00,MIDATL,60.422
7/15/2020 0:00,7/14/2020 20:00,SOUTH,19.62
7/15/2020 0:00,7/14/2020 20:00,WEST,1227.885
7/15/2020 0:00,7/14/2020 20:00,RTO,1307.927
7/15/2020 0:00,7/14/2020 20:00,RFC,1288.307
7/14/2020 23:00,7/14/2020 19:00,MIDATL,56.52
7/14/2020 23:00,7/14/2020 19:00,SOUTH,36.417
7/14/2020 23:00,7/14/2020 19:00,WEST,1345.545
7/14/2020 23:00,7/14/2020 19:00,RTO,1438.482
7/14/2020 23:00,7/14/2020 19:00,RFC,1402.065
7/14/2020 22:00,7/14/2020 18:00,MIDATL,58.839
7/14/2020 22:00,7/14/2020 18:00,SOUTH,58.08
7/14/2020 22:00,7/14/2020 18:00,WEST,1414.844
7/14/2020 22:00,7/14/2020 18:00,RTO,1531.763
7/14/2020 22:00,7/14/2020 18:00,RFC,1473.683
7/14/2020 21:00,7/14/2020 17:00,MIDATL,53.41
7/14/2020 21:00,7/14/2020 17:00,SOUTH,51.248
7/14/2020 21:00,7/14/2020 17:00,WEST,1308.363
7/14/2020 21:00,7/14/2020 17:00,RTO,1413.021
7/14/2020 21:00,7/14/2020 17:00,RFC,1361.773
7/14/2020 20:00,7/14/2020 16:00,MIDATL,54.513
7/14/2020 20:00,7/14/2020 16:00,SOUTH,16.038
7/14/2020 20:00,7/14/2020 16:00,WEST,1127.961
7/14/2020 20:00,7/14/2020 16:00,RTO,1198.512
7/14/2020 20:00,7/14/2020 16:00,RFC,1182.474
7/14/2020 19:00,7/14/2020 15:00,MIDATL,53.281
7/14/2020 19:00,7/14/2020 15:00,SOUTH,3.422
7/14/2020 19:00,7/14/2020 15:00,WEST,872.987
7/14/2020 19:00,7/14/2020 15:00,RTO,929.69
7/14/2020 19:00,7/14/2020 15:00,RFC,926.268
7/14/2020 18:00,7/14/2020 14:00,MIDATL,86.831
7/14/2020 18:00,7/14/2020 14:00,SOUTH,3.649
7/14/2020 18:00,7/14/2020 14:00,WEST,667.758
7/14/2020 18:00,7/14/2020 14:00,RTO,758.238
7/14/2020 18:00,7/14/2020 14:00,RFC,754.589
7/14/2020 17:00,7/14/2020 13:00,MIDATL,163.759
7/14/2020 17:00,7/14/2020 13:00,SOUTH,15.68
7/14/2020 17:00,7/14/2020 13:00,WEST,629.666
7/14/2020 17:00,7/14/2020 13:00,RTO,809.105
7/14/2020 17:00,7/14/2020 13:00,RFC,793.425
7/14/2020 16:00,7/14/2020 12:00,MIDATL,208.368
7/14/2020 16:00,7/14/2020 12:00,SOUTH,19.166
7/14/2020 16:00,7/14/2020 12:00,WEST,716.083
7/14/2020 16:00,7/14/2020 12:00,RTO,943.617
7/14/2020 16:00,7/14/2020 12:00,RFC,924.451
7/14/2020 15:00,7/14/2020 11:00,MIDATL,133.446
7/14/2020 15:00,7/14/2020 11:00,SOUTH,23.394
7/14/2020 15:00,7/14/2020 11:00,WEST,740.909
7/14/2020 15:00,7/14/2020 11:00,RTO,897.749
7/14/2020 15:00,7/14/2020 11:00,RFC,874.355
7/14/2020 14:00,7/14/2020 10:00,MIDATL,111.166
7/14/2020 14:00,7/14/2020 10:00,SOUTH,17.157
7/14/2020 14:00,7/14/2020 10:00,WEST,532.21
7/14/2020 14:00,7/14/2020 10:00,RTO,660.533
7/14/2020 14:00,7/14/2020 10:00,RFC,643.376
7/14/2020 13:00,7/14/2020 9:00,MIDATL,63.314
7/14/2020 13:00,7/14/2020 9:00,SOUTH,4.896
7/14/2020 13:00,7/14/2020 9:00,WEST,450.696
7/14/2020 13:00,7/14/2020 9:00,RTO,518.906
7/14/2020 13:00,7/14/2020 9:00,RFC,514.01
7/14/2020 12:00,7/14/2020 8:00,MIDATL,66.782
7/14/2020 12:00,7/14/2020 8:00,SOUTH,3.537
7/14/2020 12:00,7/14/2020 8:00,WEST,911.917
7/14/2020 12:00,7/14/2020 8:00,RTO,982.236
7/14/2020 12:00,7/14/2020 8:00,RFC,978.699
7/14/2020 11:00,7/14/2020 7:00,MIDATL,99.922
7/14/2020 11:00,7/14/2020 7:00,SOUTH,12.646
7/14/2020 11:00,7/14/2020 7:00,WEST,1040.891
7/14/2020 11:00,7/14/2020 7:00,RTO,1153.459
7/14/2020 11:00,7/14/2020 7:00,RFC,1140.813
7/14/2020 10:00,7/14/2020 6:00,MIDATL,92.429
7/14/2020 10:00,7/14/2020 6:00,SOUTH,17.51
7/14/2020 10:00,7/14/2020 6:00,WEST,760.275
