voltage_kv,datetime,pnode_id,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr,wind_generation_mw,mw,fuel_percentage_of_total,is_renewable
13.0,2020-07-25 02:00:00,397393565.34090906,14.549999999999999,14.853409090909087,0.25,0.05068181818181821,1.0,1.0,8.297000000000006,566.0999999999996,0.010000000000000005,1.0
13.0,2020-07-25 03:00:00,397393565.34090906,12.569999999999999,12.779772727272727,0.1799999999999999,0.028181818181818172,1.0,1.0,5.4420000000000055,494.2999999999996,0.010000000000000005,1.0
13.0,2020-07-25 04:00:00,397393565.34090906,11.69,11.81159090909091,0.08999999999999996,0.026590909090909078,1.0,1.0,7.470000000000005,447.09999999999997,0.010000000000000005,1.0
13.0,2020-07-25 05:00:00,397393565.34090906,11.680000000000005,11.7165909090909,0.0,0.034999999999999996,1.0,1.0,15.346000000000002,284.1000000000002,0.0,1.0
13.0,2020-07-25 06:00:00,397393565.34090906,11.300000000000008,11.31590909090909,0.0,0.018636363636363628,1.0,1.0,17.10900000000001,258.1000000000002,0.0,1.0
13.0,2020-07-25 07:00:00,397393565.34090906,12.19,12.208863636363635,0.0,0.023181818181818168,1.0,1.0,18.948999999999987,330.0,0.0,1.0
13.0,2020-07-25 08:00:00,397393565.34090906,13.480000000000008,13.504999999999997,0.0,0.024090909090909066,1.0,1.0,3.5430000000000033,309.89999999999975,0.0,1.0
13.0,2020-07-25 09:00:00,397393565.34090906,17.029999999999983,16.99136363636363,0.0,-0.03477272727272726,1.0,1.0,-1.122,167.69999999999987,0.0,1.0
13.0,2020-07-25 10:00:00,397393565.34090906,19.21000000000001,19.192954545454544,0.0,-0.012272727272727263,1.0,1.0,12.355999999999996,161.1000000000001,0.0,1.0
13.0,2020-07-25 11:00:00,397393565.34090906,21.059999999999977,21.121363636363636,0.0,0.06681818181818179,1.0,1.0,17.455000000000005,150.8999999999999,0.0,1.0
13.0,2020-07-25 12:00:00,397393565.34090906,26.94000000000003,26.985000000000014,0.0,0.04499999999999997,1.0,1.0,21.17899999999998,126.39999999999995,0.0,1.0
13.0,2020-07-25 13:00:00,397393565.34090906,22.32000000000002,22.44772727272727,0.09090909090909088,0.03522727272727277,1.0,1.0,24.72699999999999,131.60000000000005,0.0,1.0
13.0,2020-07-25 14:00:00,397393565.34090906,27.35,26.18931818181819,-1.1702272727272731,0.014772727272727286,1.0,1.0,25.45500000000001,138.1999999999999,0.0,1.0
13.0,2020-07-25 15:00:00,397393565.34090906,26.070000000000014,25.02227272727274,-1.0836363636363624,0.03272727272727274,1.0,1.0,17.857999999999983,181.19999999999987,0.0,1.0
13.0,2020-07-25 16:00:00,397393565.34090906,34.450000000000024,33.04386363636366,-1.4759090909090895,0.0627272727272727,1.0,1.0,16.70799999999998,215.3,0.0,1.0
13.0,2020-07-25 17:00:00,397393565.34090906,48.74,48.66318181818183,-0.19727272727272738,0.12249999999999989,1.0,1.0,14.46,220.39999999999984,0.0,1.0
